location,date,vaccine,total_vaccinations
United States,3/28/2021,Pfizer/BioNTech,72981111
United States,3/29/2021,Johnson&Johnson,3155418
United States,3/29/2021,Moderna,68177850
United States,3/29/2021,Pfizer/BioNTech,74338025
United States,3/30/2021,Johnson&Johnson,3215657
United States,3/30/2021,Moderna,68858013
United States,3/30/2021,Pfizer/BioNTech,75386890
United States,3/31/2021,Johnson&Johnson,3307113
United States,3/31/2021,Moderna,69930956
United States,3/31/2021,Pfizer/BioNTech,76891912
United States,4/1/2021,Johnson&Johnson,3429880
United States,4/1/2021,Moderna,71338865
United States,4/1/2021,Pfizer/BioNTech,78717917
United States,4/2/2021,Johnson&Johnson,3617377
United States,4/2/2021,Moderna,72997571
United States,4/2/2021,Pfizer/BioNTech,80845236
United States,4/3/2021,Johnson&Johnson,3840647
United States,4/3/2021,Moderna,74713387
United States,4/3/2021,Pfizer/BioNTech,82986550
United States,4/4/2021,Johnson&Johnson,4054089
United States,4/4/2021,Moderna,76038933
United States,4/4/2021,Pfizer/BioNTech,84810406
United States,4/5/2021,Johnson&Johnson,4204015
United States,4/5/2021,Moderna,76791212
United States,4/5/2021,Pfizer/BioNTech,86041963
United States,4/6/2021,Johnson&Johnson,4299901
United States,4/6/2021,Moderna,77285350
United States,4/6/2021,Pfizer/BioNTech,86855993
United States,4/7/2021,Johnson&Johnson,4544552
United States,4/7/2021,Moderna,78315776
United States,4/7/2021,Pfizer/BioNTech,88463874
United States,4/8/2021,Johnson&Johnson,4917225
United States,4/8/2021,Moderna,79551820
United States,4/8/2021,Pfizer/BioNTech,90256586
United States,4/9/2021,Johnson&Johnson,5382365
United States,4/9/2021,Moderna,80944104
United States,4/9/2021,Pfizer/BioNTech,92355733
United States,4/10/2021,Johnson&Johnson,5972101
United States,4/10/2021,Moderna,82622178
United States,4/10/2021,Pfizer/BioNTech,94715143
United States,4/11/2021,Johnson&Johnson,6453740
United States,4/11/2021,Moderna,83847244
United States,4/11/2021,Pfizer/BioNTech,96586783
United States,4/12/2021,Johnson&Johnson,6859877
United States,4/12/2021,Moderna,84694388
United States,4/12/2021,Pfizer/BioNTech,97978125
United States,4/13/2021,Johnson&Johnson,7233726
United States,4/13/2021,Moderna,85435687
United States,4/13/2021,Pfizer/BioNTech,99453295
United States,4/14/2021,Johnson&Johnson,7517671
United States,4/14/2021,Moderna,86221076
United States,4/14/2021,Pfizer/BioNTech,100891617
United States,4/15/2021,Johnson&Johnson,7736781
United States,4/15/2021,Moderna,87539652
United States,4/15/2021,Pfizer/BioNTech,102877491
United States,4/16/2021,Johnson&Johnson,7848027
United States,4/16/2021,Moderna,89199649
United States,4/16/2021,Pfizer/BioNTech,105070417
United States,4/17/2021,Johnson&Johnson,7902746
United States,4/17/2021,Moderna,90718986
United States,4/17/2021,Pfizer/BioNTech,107083884
United States,4/18/2021,Johnson&Johnson,7935549
United States,4/18/2021,Moderna,92181455
United States,4/18/2021,Pfizer/BioNTech,109122092
United States,4/19/2021,Johnson&Johnson,7949021
United States,4/19/2021,Moderna,93002433
United States,4/19/2021,Pfizer/BioNTech,110461905
United States,4/20/2021,Johnson&Johnson,7961251
United States,4/20/2021,Moderna,93672874
United States,4/20/2021,Pfizer/BioNTech,111585824
United States,4/21/2021,Johnson&Johnson,7993255
United States,4/21/2021,Moderna,94684047
United States,4/21/2021,Pfizer/BioNTech,113104771
United States,4/22/2021,Johnson&Johnson,8018365
United States,4/22/2021,Moderna,95913701
United States,4/22/2021,Pfizer/BioNTech,114844028
United States,4/23/2021,Johnson&Johnson,8040727
United States,4/23/2021,Moderna,97353734
United States,4/23/2021,Pfizer/BioNTech,116754631
United States,4/24/2021,Johnson&Johnson,8058239
United States,4/24/2021,Moderna,98778973
United States,4/24/2021,Pfizer/BioNTech,118628496
United States,4/25/2021,Johnson&Johnson,8079863
United States,4/25/2021,Moderna,100031926
United States,4/25/2021,Pfizer/BioNTech,120373717
United States,4/26/2021,Johnson&Johnson,8087269
United States,4/26/2021,Moderna,100830533
United States,4/26/2021,Pfizer/BioNTech,121674501
United States,4/27/2021,Johnson&Johnson,8097650
United States,4/27/2021,Moderna,101463903
United States,4/27/2021,Pfizer/BioNTech,122669679
United States,4/28/2021,Johnson&Johnson,8124392
United States,4/28/2021,Moderna,102356935
United States,4/28/2021,Pfizer/BioNTech,123980028
United States,4/29/2021,Johnson&Johnson,8166410
United States,4/29/2021,Moderna,103474188
United States,4/29/2021,Pfizer/BioNTech,125540172
United States,4/30/2021,Johnson&Johnson,8231139
United States,4/30/2021,Moderna,104613893
United States,4/30/2021,Pfizer/BioNTech,127133399
United States,5/1/2021,Johnson&Johnson,8318546
United States,5/1/2021,Moderna,105947940
United States,5/1/2021,Pfizer/BioNTech,129013657
United States,5/2/2021,Johnson&Johnson,8374395
United States,5/2/2021,Moderna,106780082
United States,5/2/2021,Pfizer/BioNTech,130252779
United States,5/3/2021,Johnson&Johnson,8409505
United States,5/3/2021,Moderna,107155797
United States,5/3/2021,Pfizer/BioNTech,131030537
United States,5/4/2021,Johnson&Johnson,8449067
United States,5/4/2021,Moderna,107477821
United States,5/4/2021,Pfizer/BioNTech,131657484
United States,5/5/2021,Johnson&Johnson,8516437
United States,5/5/2021,Moderna,108142826
United States,5/5/2021,Pfizer/BioNTech,132721153
United States,5/6/2021,Johnson&Johnson,8627243
United States,5/6/2021,Moderna,109041458
United States,5/6/2021,Pfizer/BioNTech,134116885
United States,5/7/2021,Johnson&Johnson,8739657
United States,5/7/2021,Moderna,110124671
United States,5/7/2021,Pfizer/BioNTech,135725061
United States,5/8/2021,Johnson&Johnson,8844369
United States,5/8/2021,Moderna,111094349
United States,5/8/2021,Pfizer/BioNTech,137216849
United States,5/9/2021,Johnson&Johnson,8933802
United States,5/9/2021,Moderna,111933191
United States,5/9/2021,Pfizer/BioNTech,138657097
United States,5/10/2021,Johnson&Johnson,9038423
United States,5/10/2021,Moderna,112529278
United States,5/10/2021,Pfizer/BioNTech,139838655
United States,5/11/2021,Johnson&Johnson,9188411
United States,5/11/2021,Moderna,112990115
United States,5/11/2021,Pfizer/BioNTech,140760689
United States,5/12/2021,Johnson&Johnson,9266062
United States,5/12/2021,Moderna,113582961
United States,5/12/2021,Pfizer/BioNTech,141636737
United States,5/13/2021,Johnson&Johnson,9352742
United States,5/13/2021,Moderna,114354242
United States,5/13/2021,Pfizer/BioNTech,142692755
United States,5/14/2021,Johnson&Johnson,9431604
United States,5/14/2021,Moderna,115127784
United States,5/14/2021,Pfizer/BioNTech,143680891
United States,5/15/2021,Johnson&Johnson,9558399
United States,5/15/2021,Moderna,116066454
United States,5/15/2021,Pfizer/BioNTech,145007116
United States,5/16/2021,Johnson&Johnson,9637126
United States,5/16/2021,Moderna,116798390
United States,5/16/2021,Pfizer/BioNTech,146288690
United States,5/17/2021,Johnson&Johnson,9697720
United States,5/17/2021,Moderna,117247242
United States,5/17/2021,Pfizer/BioNTech,147265442
United States,5/18/2021,Johnson&Johnson,9751200
United States,5/18/2021,Moderna,117620781
United States,5/18/2021,Pfizer/BioNTech,147961277
United States,5/19/2021,Johnson&Johnson,9836616
United States,5/19/2021,Moderna,118181211
United States,5/19/2021,Pfizer/BioNTech,149068615
United States,5/20/2021,Johnson&Johnson,9944636
United States,5/20/2021,Moderna,118904886
United States,5/20/2021,Pfizer/BioNTech,150342238
United States,5/21/2021,Johnson&Johnson,10051548
United States,5/21/2021,Moderna,119668669
United States,5/21/2021,Pfizer/BioNTech,151668003
United States,5/22/2021,Johnson&Johnson,10163242
United States,5/22/2021,Moderna,120493252
United States,5/22/2021,Pfizer/BioNTech,153075845
United States,5/23/2021,Johnson&Johnson,10265423
United States,5/23/2021,Moderna,121125577
United States,5/23/2021,Pfizer/BioNTech,154119424
United States,5/24/2021,Johnson&Johnson,10323402
United States,5/24/2021,Moderna,121500687
United States,5/24/2021,Pfizer/BioNTech,154856445
United States,5/25/2021,Johnson&Johnson,10381859
United States,5/25/2021,Moderna,121801185
United States,5/25/2021,Pfizer/BioNTech,155394989
United States,5/26/2021,Johnson&Johnson,10463078
United States,5/26/2021,Moderna,122339269
United States,5/26/2021,Pfizer/BioNTech,156197160
United States,5/27/2021,Johnson&Johnson,10539494
United States,5/27/2021,Moderna,122947136
United States,5/27/2021,Pfizer/BioNTech,157023465
United States,5/28/2021,Johnson&Johnson,10621136
United States,5/28/2021,Moderna,123479196
United States,5/28/2021,Pfizer/BioNTech,157783315
United States,5/29/2021,Johnson&Johnson,10710816
United States,5/29/2021,Moderna,124067556
United States,5/29/2021,Pfizer/BioNTech,158708623
United States,5/30/2021,Johnson&Johnson,10776617
United States,5/30/2021,Moderna,124520914
United States,5/30/2021,Pfizer/BioNTech,159412031
United States,6/1/2021,Johnson&Johnson,10858664
United States,6/1/2021,Moderna,125016707
United States,6/1/2021,Pfizer/BioNTech,160309262
United States,6/2/2021,Johnson&Johnson,10889478
United States,6/2/2021,Moderna,125201557
United States,6/2/2021,Pfizer/BioNTech,160601395
United States,6/3/2021,Johnson&Johnson,10939901
United States,6/3/2021,Moderna,125508313
United States,6/3/2021,Pfizer/BioNTech,161050513
United States,6/4/2021,Johnson&Johnson,11014773
United States,6/4/2021,Moderna,125990795
United States,6/4/2021,Pfizer/BioNTech,161890897
United States,6/5/2021,Johnson&Johnson,11077735
United States,6/5/2021,Moderna,126359399
United States,6/5/2021,Pfizer/BioNTech,162606119
United States,6/6/2021,Johnson&Johnson,11143068
United States,6/6/2021,Moderna,126756059
United States,6/6/2021,Pfizer/BioNTech,163512789
United States,6/7/2021,Johnson&Johnson,11194685
United States,6/7/2021,Moderna,127058512
United States,6/7/2021,Pfizer/BioNTech,164371746
United States,6/8/2021,Johnson&Johnson,11245388
United States,6/8/2021,Moderna,127310797
United States,6/8/2021,Pfizer/BioNTech,165140239
Uruguay,2/27/2021,Oxford/AstraZeneca,0
Uruguay,2/27/2021,Pfizer/BioNTech,0
Uruguay,2/27/2021,Sinovac,374
Uruguay,2/28/2021,Oxford/AstraZeneca,0
Uruguay,2/28/2021,Pfizer/BioNTech,1
Uruguay,2/28/2021,Sinovac,374
Uruguay,3/1/2021,Oxford/AstraZeneca,0
Uruguay,3/1/2021,Pfizer/BioNTech,1
Uruguay,3/1/2021,Sinovac,18394
Uruguay,3/2/2021,Oxford/AstraZeneca,0
Uruguay,3/2/2021,Pfizer/BioNTech,18
Uruguay,3/2/2021,Sinovac,33106
Uruguay,3/3/2021,Oxford/AstraZeneca,0
Uruguay,3/3/2021,Pfizer/BioNTech,20
Uruguay,3/3/2021,Sinovac,54400
Uruguay,3/4/2021,Oxford/AstraZeneca,0
Uruguay,3/4/2021,Pfizer/BioNTech,22
Uruguay,3/4/2021,Sinovac,63374
Uruguay,3/5/2021,Oxford/AstraZeneca,0
Uruguay,3/5/2021,Pfizer/BioNTech,26
Uruguay,3/5/2021,Sinovac,72563
Uruguay,3/6/2021,Oxford/AstraZeneca,1
Uruguay,3/6/2021,Pfizer/BioNTech,26
Uruguay,3/6/2021,Sinovac,72564
Uruguay,3/7/2021,Oxford/AstraZeneca,1
Uruguay,3/7/2021,Pfizer/BioNTech,26
Uruguay,3/7/2021,Sinovac,72564
Uruguay,3/8/2021,Oxford/AstraZeneca,1
Uruguay,3/8/2021,Pfizer/BioNTech,27
Uruguay,3/8/2021,Sinovac,100703
Uruguay,3/9/2021,Oxford/AstraZeneca,1
Uruguay,3/9/2021,Pfizer/BioNTech,30
Uruguay,3/9/2021,Sinovac,122528
Uruguay,3/10/2021,Oxford/AstraZeneca,1
Uruguay,3/10/2021,Pfizer/BioNTech,30
Uruguay,3/10/2021,Sinovac,147690
Uruguay,3/11/2021,Oxford/AstraZeneca,1
Uruguay,3/11/2021,Pfizer/BioNTech,36
Uruguay,3/11/2021,Sinovac,170095
Uruguay,3/12/2021,Oxford/AstraZeneca,1
Uruguay,3/12/2021,Pfizer/BioNTech,21918
Uruguay,3/12/2021,Sinovac,170951
Uruguay,3/13/2021,Oxford/AstraZeneca,1
Uruguay,3/13/2021,Pfizer/BioNTech,32237
Uruguay,3/13/2021,Sinovac,171054
Uruguay,3/14/2021,Oxford/AstraZeneca,1
Uruguay,3/14/2021,Pfizer/BioNTech,32237
Uruguay,3/14/2021,Sinovac,171055
Uruguay,3/15/2021,Oxford/AstraZeneca,1
Uruguay,3/15/2021,Pfizer/BioNTech,38458
Uruguay,3/15/2021,Sinovac,176093
Uruguay,3/16/2021,Oxford/AstraZeneca,1
Uruguay,3/16/2021,Pfizer/BioNTech,40478
Uruguay,3/16/2021,Sinovac,180733
Uruguay,3/17/2021,Oxford/AstraZeneca,1
Uruguay,3/17/2021,Pfizer/BioNTech,41932
Uruguay,3/17/2021,Sinovac,187169
Uruguay,3/18/2021,Oxford/AstraZeneca,2
Uruguay,3/18/2021,Pfizer/BioNTech,42174
Uruguay,3/18/2021,Sinovac,223446
Uruguay,3/19/2021,Oxford/AstraZeneca,29
Uruguay,3/19/2021,Pfizer/BioNTech,42269
Uruguay,3/19/2021,Sinovac,259618
Uruguay,3/20/2021,Oxford/AstraZeneca,31
Uruguay,3/20/2021,Pfizer/BioNTech,42299
Uruguay,3/20/2021,Sinovac,272069
Uruguay,3/21/2021,Oxford/AstraZeneca,31
Uruguay,3/21/2021,Pfizer/BioNTech,42311
Uruguay,3/21/2021,Sinovac,272076
Uruguay,3/22/2021,Oxford/AstraZeneca,33
Uruguay,3/22/2021,Pfizer/BioNTech,60039
Uruguay,3/22/2021,Sinovac,293229
Uruguay,3/23/2021,Oxford/AstraZeneca,33
Uruguay,3/23/2021,Pfizer/BioNTech,76257
Uruguay,3/23/2021,Sinovac,313508
Uruguay,3/24/2021,Oxford/AstraZeneca,33
Uruguay,3/24/2021,Pfizer/BioNTech,86677
Uruguay,3/24/2021,Sinovac,338503
Uruguay,3/25/2021,Oxford/AstraZeneca,33
Uruguay,3/25/2021,Pfizer/BioNTech,95774
Uruguay,3/25/2021,Sinovac,372862
Uruguay,3/26/2021,Oxford/AstraZeneca,33
Uruguay,3/26/2021,Pfizer/BioNTech,104398
Uruguay,3/26/2021,Sinovac,405358
Uruguay,3/27/2021,Oxford/AstraZeneca,33
Uruguay,3/27/2021,Pfizer/BioNTech,107667
Uruguay,3/27/2021,Sinovac,415256
Uruguay,3/28/2021,Oxford/AstraZeneca,33
Uruguay,3/28/2021,Pfizer/BioNTech,107671
Uruguay,3/28/2021,Sinovac,415261
Uruguay,3/29/2021,Oxford/AstraZeneca,34
Uruguay,3/29/2021,Pfizer/BioNTech,116430
Uruguay,3/29/2021,Sinovac,460862
Uruguay,3/30/2021,Oxford/AstraZeneca,34
Uruguay,3/30/2021,Pfizer/BioNTech,125063
Uruguay,3/30/2021,Sinovac,504387
Uruguay,3/31/2021,Oxford/AstraZeneca,34
Uruguay,3/31/2021,Pfizer/BioNTech,133360
Uruguay,3/31/2021,Sinovac,554066
Uruguay,4/1/2021,Oxford/AstraZeneca,35
Uruguay,4/1/2021,Pfizer/BioNTech,142063
Uruguay,4/1/2021,Sinovac,593430
Uruguay,4/2/2021,Oxford/AstraZeneca,35
Uruguay,4/2/2021,Pfizer/BioNTech,151480
Uruguay,4/2/2021,Sinovac,633268
Uruguay,4/3/2021,Oxford/AstraZeneca,35
Uruguay,4/3/2021,Pfizer/BioNTech,154808
Uruguay,4/3/2021,Sinovac,642298
Uruguay,4/4/2021,Oxford/AstraZeneca,36
Uruguay,4/4/2021,Pfizer/BioNTech,154810
Uruguay,4/4/2021,Sinovac,642304
Uruguay,4/5/2021,Oxford/AstraZeneca,36
Uruguay,4/5/2021,Pfizer/BioNTech,155513
Uruguay,4/5/2021,Sinovac,679901
Uruguay,4/6/2021,Oxford/AstraZeneca,36
Uruguay,4/6/2021,Pfizer/BioNTech,156176
Uruguay,4/6/2021,Sinovac,723327
Uruguay,4/7/2021,Oxford/AstraZeneca,44
Uruguay,4/7/2021,Pfizer/BioNTech,156186
Uruguay,4/7/2021,Sinovac,769426
Uruguay,4/8/2021,Oxford/AstraZeneca,44
Uruguay,4/8/2021,Pfizer/BioNTech,156199
Uruguay,4/8/2021,Sinovac,818139
Uruguay,4/9/2021,Oxford/AstraZeneca,44
Uruguay,4/9/2021,Pfizer/BioNTech,185201
Uruguay,4/9/2021,Sinovac,828900
Uruguay,4/10/2021,Oxford/AstraZeneca,44
Uruguay,4/10/2021,Pfizer/BioNTech,208509
Uruguay,4/10/2021,Sinovac,832633
Uruguay,4/11/2021,Oxford/AstraZeneca,45
Uruguay,4/11/2021,Pfizer/BioNTech,208511
Uruguay,4/11/2021,Sinovac,832998
Uruguay,4/12/2021,Oxford/AstraZeneca,45
Uruguay,4/12/2021,Pfizer/BioNTech,219264
Uruguay,4/12/2021,Sinovac,875537
Uruguay,4/13/2021,Oxford/AstraZeneca,49
Uruguay,4/13/2021,Pfizer/BioNTech,231932
Uruguay,4/13/2021,Sinovac,920185
Uruguay,4/14/2021,Oxford/AstraZeneca,50
Uruguay,4/14/2021,Pfizer/BioNTech,244188
Uruguay,4/14/2021,Sinovac,965737
Uruguay,4/15/2021,Oxford/AstraZeneca,50
Uruguay,4/15/2021,Pfizer/BioNTech,255329
Uruguay,4/15/2021,Sinovac,1018211
Uruguay,4/16/2021,Oxford/AstraZeneca,50
Uruguay,4/16/2021,Pfizer/BioNTech,266227
Uruguay,4/16/2021,Sinovac,1070117
Uruguay,4/17/2021,Oxford/AstraZeneca,18777
Uruguay,4/17/2021,Pfizer/BioNTech,269881
Uruguay,4/17/2021,Sinovac,1082700
Uruguay,4/18/2021,Oxford/AstraZeneca,33836
Uruguay,4/18/2021,Pfizer/BioNTech,270193
Uruguay,4/18/2021,Sinovac,1082954
Uruguay,4/19/2021,Oxford/AstraZeneca,34737
Uruguay,4/19/2021,Pfizer/BioNTech,285910
Uruguay,4/19/2021,Sinovac,1105199
Uruguay,4/20/2021,Oxford/AstraZeneca,35343
Uruguay,4/20/2021,Pfizer/BioNTech,305964
Uruguay,4/20/2021,Sinovac,1130299
Uruguay,4/21/2021,Oxford/AstraZeneca,36186
Uruguay,4/21/2021,Pfizer/BioNTech,323444
Uruguay,4/21/2021,Sinovac,1158465
Uruguay,4/22/2021,Oxford/AstraZeneca,37019
Uruguay,4/22/2021,Pfizer/BioNTech,335964
Uruguay,4/22/2021,Sinovac,1196267
Uruguay,4/23/2021,Oxford/AstraZeneca,37871
Uruguay,4/23/2021,Pfizer/BioNTech,351225
Uruguay,4/23/2021,Sinovac,1231174
Uruguay,4/24/2021,Oxford/AstraZeneca,38376
Uruguay,4/24/2021,Pfizer/BioNTech,360827
Uruguay,4/24/2021,Sinovac,1243360
Uruguay,4/25/2021,Oxford/AstraZeneca,38376
Uruguay,4/25/2021,Pfizer/BioNTech,360827
Uruguay,4/25/2021,Sinovac,1243870
Uruguay,4/26/2021,Oxford/AstraZeneca,39187
Uruguay,4/26/2021,Pfizer/BioNTech,374150
Uruguay,4/26/2021,Sinovac,1274879
Uruguay,4/27/2021,Oxford/AstraZeneca,39759
Uruguay,4/27/2021,Pfizer/BioNTech,387086
Uruguay,4/27/2021,Sinovac,1306306
Uruguay,4/28/2021,Oxford/AstraZeneca,40312
Uruguay,4/28/2021,Pfizer/BioNTech,400430
Uruguay,4/28/2021,Sinovac,1336650
Uruguay,4/29/2021,Oxford/AstraZeneca,40902
Uruguay,4/29/2021,Pfizer/BioNTech,413672
Uruguay,4/29/2021,Sinovac,1368873
Uruguay,4/30/2021,Oxford/AstraZeneca,41474
Uruguay,4/30/2021,Pfizer/BioNTech,428236
Uruguay,4/30/2021,Sinovac,1401468
Uruguay,5/1/2021,Oxford/AstraZeneca,41474
Uruguay,5/1/2021,Pfizer/BioNTech,428265
Uruguay,5/1/2021,Sinovac,1401483
Uruguay,5/2/2021,Oxford/AstraZeneca,41474
Uruguay,5/2/2021,Pfizer/BioNTech,428273
Uruguay,5/2/2021,Sinovac,1401646
Uruguay,5/3/2021,Oxford/AstraZeneca,41529
Uruguay,5/3/2021,Pfizer/BioNTech,441770
Uruguay,5/3/2021,Sinovac,1420450
Uruguay,5/4/2021,Oxford/AstraZeneca,41597
Uruguay,5/4/2021,Pfizer/BioNTech,454177
Uruguay,5/4/2021,Sinovac,1441886
Uruguay,5/5/2021,Oxford/AstraZeneca,41731
Uruguay,5/5/2021,Pfizer/BioNTech,464396
Uruguay,5/5/2021,Sinovac,1463870
Uruguay,5/6/2021,Oxford/AstraZeneca,41778
Uruguay,5/6/2021,Pfizer/BioNTech,473557
Uruguay,5/6/2021,Sinovac,1491165
Uruguay,5/7/2021,Oxford/AstraZeneca,42231
Uruguay,5/7/2021,Pfizer/BioNTech,482300
Uruguay,5/7/2021,Sinovac,1500966
Uruguay,5/8/2021,Oxford/AstraZeneca,42324
Uruguay,5/8/2021,Pfizer/BioNTech,485929
Uruguay,5/8/2021,Sinovac,1504329
Uruguay,5/9/2021,Oxford/AstraZeneca,42324
Uruguay,5/9/2021,Pfizer/BioNTech,485929
Uruguay,5/9/2021,Sinovac,1504668
Uruguay,5/10/2021,Oxford/AstraZeneca,42418
Uruguay,5/10/2021,Pfizer/BioNTech,493071
Uruguay,5/10/2021,Sinovac,1541515
Uruguay,5/11/2021,Oxford/AstraZeneca,42588
Uruguay,5/11/2021,Pfizer/BioNTech,498476
Uruguay,5/11/2021,Sinovac,1578863
Uruguay,5/12/2021,Oxford/AstraZeneca,42697
Uruguay,5/12/2021,Pfizer/BioNTech,505319
Uruguay,5/12/2021,Sinovac,1616224
Uruguay,5/13/2021,Oxford/AstraZeneca,42703
Uruguay,5/13/2021,Pfizer/BioNTech,518153
Uruguay,5/13/2021,Sinovac,1665849
Uruguay,5/14/2021,Oxford/AstraZeneca,42728
Uruguay,5/14/2021,Pfizer/BioNTech,530613
Uruguay,5/14/2021,Sinovac,1713578
Uruguay,5/15/2021,Oxford/AstraZeneca,42749
Uruguay,5/15/2021,Pfizer/BioNTech,534343
Uruguay,5/15/2021,Sinovac,1731191
Uruguay,5/16/2021,Oxford/AstraZeneca,42749
Uruguay,5/16/2021,Pfizer/BioNTech,534343
Uruguay,5/16/2021,Sinovac,1731308
Uruguay,5/17/2021,Oxford/AstraZeneca,42750
Uruguay,5/17/2021,Pfizer/BioNTech,541961
Uruguay,5/17/2021,Sinovac,1776185
Uruguay,5/18/2021,Oxford/AstraZeneca,42757
Uruguay,5/18/2021,Pfizer/BioNTech,549374
Uruguay,5/18/2021,Sinovac,1820319
Uruguay,5/19/2021,Oxford/AstraZeneca,42810
Uruguay,5/19/2021,Pfizer/BioNTech,552228
Uruguay,5/19/2021,Sinovac,1861049
Uruguay,5/20/2021,Oxford/AstraZeneca,42834
Uruguay,5/20/2021,Pfizer/BioNTech,560527
Uruguay,5/20/2021,Sinovac,1900119
Uruguay,5/21/2021,Oxford/AstraZeneca,42837
Uruguay,5/21/2021,Pfizer/BioNTech,571998
Uruguay,5/21/2021,Sinovac,1929578
Uruguay,5/22/2021,Oxford/AstraZeneca,42837
Uruguay,5/22/2021,Pfizer/BioNTech,572302
Uruguay,5/22/2021,Sinovac,1943795
Uruguay,5/23/2021,Oxford/AstraZeneca,42838
Uruguay,5/23/2021,Pfizer/BioNTech,572302
Uruguay,5/23/2021,Sinovac,1945210
Uruguay,5/24/2021,Oxford/AstraZeneca,42844
Uruguay,5/24/2021,Pfizer/BioNTech,581006
Uruguay,5/24/2021,Sinovac,1977750
Uruguay,5/25/2021,Oxford/AstraZeneca,42869
Uruguay,5/25/2021,Pfizer/BioNTech,588808
Uruguay,5/25/2021,Sinovac,2008595
Uruguay,5/26/2021,Oxford/AstraZeneca,42929
Uruguay,5/26/2021,Pfizer/BioNTech,598766
Uruguay,5/26/2021,Sinovac,2036439
Uruguay,5/27/2021,Oxford/AstraZeneca,42929
Uruguay,5/27/2021,Pfizer/BioNTech,610727
Uruguay,5/27/2021,Sinovac,2063579
Uruguay,5/28/2021,Oxford/AstraZeneca,42958
Uruguay,5/28/2021,Pfizer/BioNTech,623889
Uruguay,5/28/2021,Sinovac,2087337
Uruguay,5/29/2021,Oxford/AstraZeneca,42958
Uruguay,5/29/2021,Pfizer/BioNTech,639832
Uruguay,5/29/2021,Sinovac,2096197
Uruguay,5/30/2021,Oxford/AstraZeneca,42958
Uruguay,5/30/2021,Pfizer/BioNTech,639834
Uruguay,5/30/2021,Sinovac,2097518
Uruguay,5/31/2021,Oxford/AstraZeneca,42959
Uruguay,5/31/2021,Pfizer/BioNTech,652634
Uruguay,5/31/2021,Sinovac,2130390
Uruguay,6/1/2021,Oxford/AstraZeneca,42959
Uruguay,6/1/2021,Pfizer/BioNTech,665643
Uruguay,6/1/2021,Sinovac,2162794
Uruguay,6/2/2021,Oxford/AstraZeneca,42959
Uruguay,6/2/2021,Pfizer/BioNTech,678494
Uruguay,6/2/2021,Sinovac,2194579
Uruguay,6/3/2021,Oxford/AstraZeneca,42960
Uruguay,6/3/2021,Pfizer/BioNTech,691237
Uruguay,6/3/2021,Sinovac,2225842
Uruguay,6/4/2021,Oxford/AstraZeneca,42968
Uruguay,6/4/2021,Pfizer/BioNTech,704077
Uruguay,6/4/2021,Sinovac,2256463
Uruguay,6/5/2021,Oxford/AstraZeneca,42969
Uruguay,6/5/2021,Pfizer/BioNTech,707235
Uruguay,6/5/2021,Sinovac,2267746
Uruguay,6/6/2021,Oxford/AstraZeneca,42970
Uruguay,6/6/2021,Pfizer/BioNTech,707235
Uruguay,6/6/2021,Sinovac,2268661
Uruguay,6/7/2021,Oxford/AstraZeneca,42970
Uruguay,6/7/2021,Pfizer/BioNTech,711722
